Supplier ID,Name,Region,Material,Price per Unit (USD),Lead Time,Status,Rating
8598,"Watson, Hancock and Smith",NA,Barcode Scanners,2195.8,25 days,Active,4.9/5.0
8599,Diaz-Flores,NA,Shipping Containers,10392.41,28 days,Active,4.9/5.0
8600,Ward-Burns,MEA,Barcode Scanners,18504.33,28 days,Active,4.2/5.0
8601,Owens Ltd,APAC,Shipping Containers,2730.73,6 days,Pending,4.7/5.0
8602,Molina-Melton,LATAM,Pallet Jacks,12088.94,36 days,Active,4.8/5.0
8603,"Schmidt, Wolfe and Ross",MEA,Conveyor Belts,14657.74,16 days,Pending,3.8/5.0
8604,"Powers, Lane and Rivera",LATAM,Shipping Containers,2714.94,8 days,Active,4.4/5.0
8605,Moses Group,LATAM,Pallet Jacks,13897.07,39 days,Inactive,4.9/5.0
8606,Hawkins-Ramos,LATAM,Conveyor Belts,10982.76,30 days,Pending,4.4/5.0
8607,"Ramsey, Wright and Wheeler",MEA,Forklifts,4855.09,34 days,Pending,2.5/5.0
8608,"Brown, Galvan and Sweeney",APAC,Conveyor Belts,355.67,36 days,Inactive,2.6/5.0
8609,"Hawkins, Morris and Johnson",LATAM,Forklifts,5577.46,37 days,Active,2.7/5.0
8610,"Hughes, Burnett and Mays",MEA,Conveyor Belts,7720.07,8 days,Active,3.4/5.0
8611,Roach-Hamilton,LATAM,Shipping Containers,19868.28,28 days,Active,4.0/5.0
8612,Jones-Best,MEA,Forklifts,17318.11,39 days,Inactive,3.0/5.0
8613,"Banks, Kirk and Castillo",MEA,Shipping Containers,18769.36,38 days,Inactive,2.9/5.0
8614,Stevens PLC,EU,Barcode Scanners,6106.43,5 days,Active,3.9/5.0
8615,"Villarreal, Davenport and Jones",MEA,Shipping Containers,17895.14,32 days,Pending,4.9/5.0
8616,Kelley and Sons,LATAM,Conveyor Belts,5241.22,40 days,Pending,3.3/5.0
8617,Fox and Sons,NA,Conveyor Belts,3267.42,5 days,Inactive,4.4/5.0
8618,"Ray, Burgess and Black",LATAM,Shipping Containers,2219.46,26 days,Active,4.6/5.0
8619,Williams Ltd,NA,Conveyor Belts,445.48,16 days,Inactive,4.8/5.0
8620,"Johnson, Hall and Cummings",EU,Forklifts,15919.36,35 days,Inactive,4.8/5.0
8621,Walker LLC,APAC,Pallet Jacks,8239.55,34 days,Pending,3.5/5.0
8622,"Watson, Spence and Hernandez",LATAM,Shipping Containers,9907.29,33 days,Pending,3.9/5.0
8623,"Stevens, Levy and Mckee",NA,Pallet Jacks,12236.88,27 days,Pending,2.7/5.0
8624,"Meyer, Moses and Hernandez",MEA,Conveyor Belts,703.27,30 days,Inactive,4.8/5.0
8625,Johnston and Sons,APAC,Shipping Containers,6995.94,8 days,Inactive,2.7/5.0
8626,"Robinson, Burns and Richmond",LATAM,Barcode Scanners,3166.37,20 days,Inactive,4.5/5.0
8627,"Hale, Lawrence and Baker",MEA,Barcode Scanners,10598.39,5 days,Inactive,3.4/5.0
8628,West-Andrews,NA,Forklifts,5752.1,6 days,Active,2.8/5.0
8629,"Martinez, Wright and Sexton",MEA,Pallet Jacks,7659.91,40 days,Inactive,3.4/5.0
8630,Martinez Ltd,EU,Pallet Jacks,11924.56,7 days,Inactive,4.9/5.0
8631,"Benson, Burton and Wagner",MEA,Conveyor Belts,1006.67,22 days,Inactive,3.7/5.0
8632,"Hogan, Fritz and Dyer",NA,Shipping Containers,8555.46,11 days,Inactive,4.3/5.0
8633,"Williams, Johnson and Woods",APAC,Barcode Scanners,18318.62,16 days,Pending,3.1/5.0
8634,"Smith, Johnson and Smith",MEA,Pallet Jacks,15795.04,25 days,Active,4.7/5.0
8635,Ray Inc,MEA,Forklifts,9028.09,23 days,Inactive,3.5/5.0
8636,"Stewart, Smith and Jackson",LATAM,Conveyor Belts,4295.54,33 days,Inactive,4.8/5.0
8637,Miller and Sons,EU,Forklifts,7326.44,11 days,Inactive,3.1/5.0
8638,Edwards and Sons,EU,Forklifts,17039.27,14 days,Active,4.5/5.0
8639,"Reed, Aguilar and Bender",APAC,Conveyor Belts,10569.96,17 days,Inactive,3.5/5.0
8640,Wong Ltd,MEA,Shipping Containers,17851.15,26 days,Active,3.1/5.0
8641,"Jones, Stewart and Brewer",NA,Pallet Jacks,12544.83,26 days,Inactive,4.7/5.0
8642,Smith PLC,NA,Forklifts,2984.57,14 days,Pending,3.8/5.0
8643,Gordon Group,LATAM,Forklifts,18293.6,23 days,Active,2.7/5.0
8644,Chapman-Schultz,MEA,Conveyor Belts,16110.09,25 days,Pending,4.1/5.0
8645,Chavez Group,APAC,Pallet Jacks,18159.26,14 days,Inactive,3.5/5.0
8646,Boyle-Nixon,NA,Forklifts,1845.86,31 days,Pending,4.1/5.0
8647,Brooks and Sons,APAC,Shipping Containers,18157.38,8 days,Pending,2.8/5.0
8648,Richard-Woods,APAC,Pallet Jacks,15667.26,16 days,Pending,4.7/5.0
8649,Davis Group,LATAM,Shipping Containers,12211.69,31 days,Pending,4.7/5.0
8650,"Kline, Wilson and Bishop",MEA,Forklifts,13943.35,13 days,Inactive,3.5/5.0
8651,"Jones, Trevino and Jones",EU,Pallet Jacks,8669.89,20 days,Active,3.8/5.0
8652,Cochran-Valencia,NA,Conveyor Belts,19659.15,11 days,Active,4.5/5.0
8653,Hall LLC,APAC,Barcode Scanners,11968.48,18 days,Active,4.8/5.0
8654,Herrera PLC,EU,Pallet Jacks,13781.65,17 days,Pending,4.4/5.0
8655,Strickland and Sons,NA,Barcode Scanners,4056.4,30 days,Inactive,4.8/5.0
8656,Johnson Group,MEA,Shipping Containers,12407.45,7 days,Active,4.7/5.0
8657,Reese LLC,APAC,Shipping Containers,17594.63,40 days,Pending,4.1/5.0
8658,"Pratt, Walker and Russell",MEA,Pallet Jacks,8523.6,25 days,Active,2.8/5.0
8659,Pennington-Ingram,EU,Conveyor Belts,16847.41,38 days,Active,4.2/5.0
8660,Mitchell-Roth,APAC,Barcode Scanners,2449.73,13 days,Active,4.4/5.0
8661,"Griffith, Reilly and Williams",LATAM,Forklifts,1558.35,17 days,Pending,4.2/5.0
8662,"Roberts, Avery and Braun",MEA,Forklifts,15095.26,6 days,Active,4.3/5.0
8663,Sullivan Group,EU,Pallet Jacks,4407.88,33 days,Pending,2.6/5.0
8664,Watson and Sons,APAC,Pallet Jacks,14543.5,18 days,Inactive,4.9/5.0
8665,"Hopkins, Taylor and Daniel",EU,Forklifts,14498.32,18 days,Active,3.3/5.0
8666,Yates LLC,APAC,Forklifts,17736.48,28 days,Inactive,3.9/5.0
8667,Collins Inc,LATAM,Forklifts,18794.24,32 days,Pending,4.4/5.0
8668,"Garcia, Collier and Baxter",NA,Barcode Scanners,14430.34,26 days,Inactive,4.0/5.0
8669,"Baker, Curtis and Page",APAC,Shipping Containers,15925.95,19 days,Inactive,3.3/5.0
8670,Fischer-Bullock,EU,Shipping Containers,9341.09,10 days,Pending,4.8/5.0
8671,Castro-Lopez,NA,Pallet Jacks,17718.3,14 days,Active,3.9/5.0
8672,"Ramos, Perez and Brown",EU,Shipping Containers,9566.99,30 days,Inactive,4.7/5.0
8673,Webb-Wilson,MEA,Barcode Scanners,17399.31,25 days,Inactive,2.9/5.0
8674,Stone-Gutierrez,EU,Shipping Containers,2574.58,6 days,Pending,2.9/5.0
8675,Turner Inc,APAC,Barcode Scanners,2124.18,19 days,Active,5.0/5.0
8676,"Brooks, Gonzalez and Rodriguez",MEA,Barcode Scanners,9903.11,30 days,Inactive,2.6/5.0
8677,Price and Sons,LATAM,Conveyor Belts,3071.58,30 days,Pending,4.9/5.0
8678,Norton-Anderson,LATAM,Shipping Containers,10537.17,18 days,Inactive,3.0/5.0
8679,Taylor-Barnes,APAC,Shipping Containers,17177.66,14 days,Active,4.6/5.0
8680,"Brown, Buchanan and Nguyen",MEA,Conveyor Belts,8589.04,23 days,Active,3.1/5.0
8681,"Espinoza, Garcia and Morgan",NA,Shipping Containers,11730.25,28 days,Inactive,4.1/5.0
8682,Ryan LLC,LATAM,Shipping Containers,3643.81,22 days,Pending,3.7/5.0
8683,Wagner-Grant,APAC,Forklifts,5056.63,32 days,Active,4.7/5.0
8684,"Johnson, Parker and Barber",APAC,Conveyor Belts,15768.03,32 days,Pending,2.8/5.0
8685,"Smith, Owens and Roberts",APAC,Forklifts,19966.29,8 days,Inactive,3.3/5.0
8686,"Murphy, Gutierrez and Casey",MEA,Shipping Containers,674.38,32 days,Active,4.0/5.0
8687,Dillon-Nguyen,MEA,Forklifts,1188.38,6 days,Inactive,4.8/5.0
8688,Miller-Huerta,NA,Shipping Containers,6027.24,15 days,Inactive,3.2/5.0
8689,"Garner, Evans and Barnes",LATAM,Shipping Containers,6280.15,34 days,Pending,2.7/5.0
8690,Butler-Curtis,LATAM,Barcode Scanners,18247.56,21 days,Active,4.9/5.0
8691,Roy-Watson,APAC,Barcode Scanners,11573.82,12 days,Inactive,3.7/5.0
8692,"Reeves, Allen and Douglas",NA,Barcode Scanners,19149.58,31 days,Pending,3.3/5.0
8693,Buchanan Inc,MEA,Forklifts,11137.37,40 days,Active,2.6/5.0
8694,"Edwards, Cardenas and Johnson",EU,Conveyor Belts,3629.63,22 days,Pending,3.4/5.0
8695,"Martin, Carter and Mendoza",EU,Pallet Jacks,19804.52,33 days,Pending,3.5/5.0
8696,"Adams, Juarez and Holden",EU,Barcode Scanners,3918.53,25 days,Inactive,4.4/5.0
8697,"Gomez, Vincent and Burns",APAC,Barcode Scanners,4656.45,28 days,Active,4.4/5.0
8698,"Patterson, Simmons and Miller",EU,Shipping Containers,19446.83,27 days,Active,3.7/5.0
8699,Turner Inc,MEA,Conveyor Belts,7957.89,35 days,Pending,4.1/5.0
8700,Sparks-Clark,LATAM,Conveyor Belts,2751.39,27 days,Active,3.4/5.0
8701,"Davis, Cook and Dunn",NA,Shipping Containers,15006.0,24 days,Active,3.9/5.0
8702,Walton-Malone,APAC,Conveyor Belts,13232.17,27 days,Inactive,3.7/5.0
8703,Compton Group,NA,Pallet Jacks,11317.65,16 days,Pending,4.4/5.0
8704,Silva Group,EU,Pallet Jacks,18392.41,19 days,Active,2.9/5.0
8705,Fitzgerald and Sons,APAC,Conveyor Belts,14553.26,36 days,Active,3.5/5.0
8706,Barrett PLC,LATAM,Conveyor Belts,2496.74,8 days,Inactive,3.6/5.0
8707,Gonzalez-Soto,MEA,Forklifts,3366.25,24 days,Active,3.4/5.0
8708,"Johnson, Harrell and Jackson",EU,Conveyor Belts,1102.69,15 days,Pending,2.6/5.0
8709,"Bush, Park and Lewis",APAC,Shipping Containers,1446.99,39 days,Active,3.5/5.0
8710,Wilson Group,APAC,Barcode Scanners,14931.26,22 days,Inactive,4.1/5.0
8711,Santos-Gomez,APAC,Conveyor Belts,1940.18,9 days,Inactive,4.6/5.0
8712,Lee-Hess,LATAM,Forklifts,744.3,39 days,Pending,2.6/5.0
8713,Perkins and Sons,APAC,Pallet Jacks,2401.94,40 days,Inactive,4.1/5.0
8714,Sharp and Sons,EU,Forklifts,13116.53,37 days,Inactive,3.1/5.0
8715,Dougherty Inc,LATAM,Pallet Jacks,16682.57,12 days,Inactive,3.0/5.0
8716,Reid Group,APAC,Pallet Jacks,17170.52,15 days,Inactive,3.8/5.0
8717,"Tran, Schmidt and Lynch",EU,Barcode Scanners,14273.95,38 days,Inactive,4.0/5.0
8718,Smith Group,APAC,Pallet Jacks,1580.51,17 days,Active,3.5/5.0
8719,Johnson-Norris,NA,Conveyor Belts,3542.65,33 days,Active,3.7/5.0
8720,Castillo and Sons,NA,Pallet Jacks,10118.72,40 days,Pending,2.9/5.0
8721,Golden-Porter,MEA,Conveyor Belts,12843.74,22 days,Active,3.6/5.0
8722,Bowers-Brewer,LATAM,Pallet Jacks,8554.29,17 days,Pending,4.1/5.0
8723,Solis PLC,APAC,Pallet Jacks,969.73,11 days,Pending,2.8/5.0
8724,"Obrien, Mcdaniel and Rich",EU,Barcode Scanners,2595.72,5 days,Pending,3.3/5.0
8725,Robinson Group,NA,Shipping Containers,9988.08,18 days,Inactive,4.0/5.0
8726,Hanson-Martinez,APAC,Shipping Containers,3384.99,28 days,Pending,3.4/5.0
8727,"Wilson, Trujillo and Craig",APAC,Pallet Jacks,19033.59,39 days,Inactive,4.0/5.0
8728,Orr-Martin,LATAM,Pallet Jacks,12527.99,31 days,Pending,2.5/5.0
8729,"Spence, Tate and Roberts",LATAM,Forklifts,12822.07,25 days,Active,3.4/5.0
8730,White-Malone,NA,Shipping Containers,5465.17,8 days,Pending,2.7/5.0
8731,Wilson PLC,LATAM,Forklifts,12434.29,5 days,Active,2.8/5.0
8732,"Vaughan, Smith and Curry",MEA,Pallet Jacks,11383.32,19 days,Inactive,3.0/5.0
8733,Ingram PLC,LATAM,Conveyor Belts,11216.11,23 days,Inactive,2.8/5.0
8734,Jones-Drake,LATAM,Barcode Scanners,383.99,37 days,Active,4.4/5.0
8735,"Cuevas, Matthews and Johnson",MEA,Conveyor Belts,576.76,13 days,Pending,2.9/5.0
8736,"Noble, Deleon and Harris",EU,Conveyor Belts,19251.08,32 days,Pending,3.3/5.0
8737,Becker-Rodriguez,EU,Shipping Containers,16960.81,30 days,Inactive,4.2/5.0
8738,Quinn-Dalton,APAC,Shipping Containers,3438.28,31 days,Inactive,3.8/5.0
8739,Smith Ltd,MEA,Barcode Scanners,14370.87,25 days,Active,3.4/5.0
8740,"Rodriguez, Acevedo and Barber",MEA,Forklifts,11744.76,20 days,Active,3.9/5.0
8741,"Malone, Robbins and Walker",EU,Pallet Jacks,12181.74,6 days,Pending,4.3/5.0
8742,Williams Group,LATAM,Forklifts,16695.63,18 days,Active,3.4/5.0
8743,Mueller-Orozco,APAC,Barcode Scanners,2505.6,36 days,Active,4.2/5.0
8744,Koch-Torres,EU,Forklifts,2503.03,37 days,Active,2.5/5.0
8745,Moore Group,EU,Shipping Containers,15332.98,12 days,Active,3.0/5.0
8746,Taylor-Powell,NA,Shipping Containers,15405.87,5 days,Inactive,4.4/5.0
8747,Fields Inc,EU,Shipping Containers,1929.87,32 days,Pending,4.8/5.0
8748,"Meyer, Ellis and Johnson",MEA,Shipping Containers,19458.22,30 days,Active,4.9/5.0
8749,"Lopez, Holt and Hobbs",LATAM,Conveyor Belts,8205.47,27 days,Inactive,2.6/5.0
8750,Burns and Sons,APAC,Barcode Scanners,12955.19,10 days,Inactive,2.9/5.0
8751,Roach LLC,MEA,Conveyor Belts,2045.61,9 days,Pending,5.0/5.0
8752,Boyer-Nunez,NA,Barcode Scanners,10421.96,18 days,Inactive,4.1/5.0
8753,"Baird, Carroll and Davidson",EU,Conveyor Belts,9549.07,37 days,Active,4.7/5.0
8754,Wallace-Vargas,NA,Conveyor Belts,13347.67,18 days,Active,3.0/5.0
8755,Barnes-Oliver,APAC,Conveyor Belts,4376.53,9 days,Active,4.2/5.0
8756,"Anderson, Snyder and Washington",APAC,Pallet Jacks,5191.68,21 days,Inactive,2.6/5.0
8757,Smith Group,APAC,Barcode Scanners,13832.14,39 days,Inactive,4.5/5.0
8758,Norris-Ramirez,EU,Barcode Scanners,17455.0,26 days,Pending,3.5/5.0
8759,Hayes Inc,EU,Pallet Jacks,4601.06,34 days,Inactive,3.1/5.0
8760,Black PLC,NA,Conveyor Belts,3362.33,14 days,Inactive,2.9/5.0
8761,Daniels-Henson,NA,Conveyor Belts,14091.11,32 days,Pending,4.7/5.0
8762,Krause Ltd,MEA,Shipping Containers,12774.65,30 days,Pending,4.1/5.0
8763,"Sims, Edwards and Scott",LATAM,Forklifts,14775.94,24 days,Inactive,4.0/5.0
8764,"Zimmerman, Morgan and Walker",MEA,Conveyor Belts,2113.46,29 days,Inactive,2.7/5.0
8765,"Jensen, Collins and Gonzalez",MEA,Barcode Scanners,2848.5,10 days,Active,3.3/5.0
8766,Ramirez PLC,LATAM,Pallet Jacks,314.6,6 days,Active,3.0/5.0
8767,Miller-Young,APAC,Shipping Containers,656.31,34 days,Inactive,4.2/5.0
8768,"Lloyd, Gomez and Cox",LATAM,Pallet Jacks,9708.11,5 days,Pending,4.6/5.0
8769,"Dodson, Freeman and Ingram",EU,Forklifts,13904.25,40 days,Pending,3.5/5.0
8770,Cobb-Williams,APAC,Barcode Scanners,6050.34,24 days,Pending,4.6/5.0
8771,"Jordan, Norton and Carrillo",APAC,Conveyor Belts,1582.33,22 days,Inactive,4.2/5.0
8772,Mclaughlin-Myers,NA,Barcode Scanners,9328.32,18 days,Inactive,2.7/5.0
8773,Gray LLC,EU,Forklifts,5953.38,10 days,Inactive,3.8/5.0
8774,Rivera Inc,MEA,Conveyor Belts,12722.16,34 days,Active,3.6/5.0
8775,Sullivan-Choi,NA,Conveyor Belts,6834.91,5 days,Active,3.7/5.0
8776,Spears PLC,NA,Barcode Scanners,5915.92,31 days,Inactive,4.5/5.0
8777,Gomez and Sons,LATAM,Conveyor Belts,10196.15,19 days,Inactive,4.2/5.0
8778,Gomez-Russell,MEA,Barcode Scanners,17183.92,12 days,Pending,3.4/5.0
8779,"Austin, Garrison and Roberts",APAC,Forklifts,9686.66,29 days,Pending,2.6/5.0
8780,"Martinez, Daugherty and Baldwin",APAC,Forklifts,14632.97,13 days,Inactive,3.8/5.0
8781,"Harper, Potter and Wilson",APAC,Pallet Jacks,13632.91,6 days,Pending,2.8/5.0
8782,Le Inc,MEA,Forklifts,635.99,14 days,Inactive,3.1/5.0
8783,"Petersen, Brown and Patel",NA,Forklifts,1256.74,16 days,Active,3.0/5.0
8784,Davis Ltd,EU,Conveyor Belts,18627.5,36 days,Pending,4.2/5.0
8785,Lester-Woods,NA,Shipping Containers,14868.78,11 days,Inactive,4.5/5.0
8786,White Group,APAC,Conveyor Belts,4369.99,11 days,Active,3.5/5.0
8787,Campbell-Reid,LATAM,Pallet Jacks,5629.28,5 days,Pending,2.8/5.0
8788,Stevens Inc,LATAM,Conveyor Belts,10437.9,16 days,Active,2.6/5.0
8789,Norris Inc,MEA,Forklifts,698.15,10 days,Inactive,4.4/5.0
8790,Hatfield Group,MEA,Conveyor Belts,18534.07,9 days,Inactive,2.6/5.0
8791,Rodriguez-Turner,EU,Shipping Containers,5990.66,22 days,Inactive,4.0/5.0
8792,Robinson-Smith,APAC,Pallet Jacks,6415.78,9 days,Active,4.3/5.0
8793,"Phillips, Gray and Frederick",NA,Pallet Jacks,17396.42,21 days,Pending,4.1/5.0
8794,"Sanchez, Taylor and Harper",EU,Pallet Jacks,13939.07,6 days,Inactive,4.9/5.0
8795,Horne Ltd,APAC,Barcode Scanners,2443.49,19 days,Pending,4.0/5.0
8796,Walker-Haynes,APAC,Conveyor Belts,10942.41,19 days,Pending,3.9/5.0
8797,Robinson-Winters,APAC,Shipping Containers,611.89,25 days,Pending,2.7/5.0
8798,Tucker-Hernandez,APAC,Barcode Scanners,19268.84,26 days,Pending,3.7/5.0
8799,"Anderson, Stokes and Hill",APAC,Shipping Containers,11497.21,15 days,Inactive,2.7/5.0
8800,"Peterson, Chavez and Cole",APAC,Conveyor Belts,3416.03,12 days,Active,3.1/5.0
8801,Morrison-Vaughn,EU,Shipping Containers,9546.54,6 days,Inactive,4.3/5.0
8802,Turner Ltd,NA,Forklifts,7137.48,16 days,Inactive,2.8/5.0
8803,Smith PLC,APAC,Shipping Containers,18158.77,17 days,Inactive,4.8/5.0
8804,Klein Group,NA,Conveyor Belts,9106.95,17 days,Inactive,4.6/5.0
8805,Ramirez-Hughes,LATAM,Conveyor Belts,4298.87,25 days,Inactive,3.2/5.0
8806,Shepard-Price,NA,Conveyor Belts,19287.76,36 days,Pending,3.9/5.0
8807,"Knapp, Barrett and Lopez",MEA,Conveyor Belts,19027.49,36 days,Pending,3.6/5.0
8808,Clark-Sanchez,EU,Shipping Containers,8134.85,25 days,Inactive,4.8/5.0
8809,Lopez-Walters,APAC,Barcode Scanners,13366.35,39 days,Active,3.8/5.0
8810,Rivera and Sons,LATAM,Pallet Jacks,15822.5,8 days,Pending,5.0/5.0
8811,Bennett Group,APAC,Shipping Containers,11206.71,11 days,Pending,3.5/5.0
8812,Harris-Jones,EU,Shipping Containers,2692.72,33 days,Pending,2.8/5.0
8813,Lee-Morton,APAC,Conveyor Belts,4254.23,34 days,Active,3.8/5.0
8814,Ball-Walker,LATAM,Pallet Jacks,5848.32,36 days,Active,3.7/5.0
8815,Ramsey-Rojas,MEA,Conveyor Belts,8993.21,6 days,Active,3.8/5.0
8816,Anderson Group,APAC,Shipping Containers,3855.79,34 days,Pending,3.9/5.0
8817,"Frey, Kennedy and Nolan",APAC,Barcode Scanners,15196.61,20 days,Active,4.0/5.0
8818,"Fields, Maynard and Christensen",MEA,Forklifts,15712.75,7 days,Active,3.9/5.0
8819,"Adkins, Rivera and White",NA,Pallet Jacks,17435.6,31 days,Inactive,4.4/5.0
8820,Cortez-Coleman,LATAM,Shipping Containers,2654.68,37 days,Active,3.4/5.0
8821,Elliott Group,LATAM,Pallet Jacks,9961.84,8 days,Pending,4.4/5.0
8822,Franco-Boyer,MEA,Shipping Containers,16248.95,13 days,Active,3.0/5.0
8823,Soto-Turner,APAC,Pallet Jacks,4397.82,13 days,Pending,3.3/5.0
8824,Friedman PLC,NA,Pallet Jacks,12278.12,5 days,Pending,4.9/5.0
8825,Ramirez-Tanner,MEA,Shipping Containers,19238.48,24 days,Active,4.9/5.0
8826,"Hall, Turner and Peters",NA,Shipping Containers,13901.83,18 days,Inactive,4.7/5.0
8827,Ruiz-Hudson,EU,Shipping Containers,15821.5,39 days,Inactive,2.7/5.0
8828,Ware-Jimenez,EU,Barcode Scanners,280.79,14 days,Active,3.0/5.0
8829,"Torres, Fernandez and Ryan",MEA,Shipping Containers,11413.3,34 days,Pending,3.7/5.0
8830,Holt LLC,NA,Barcode Scanners,8825.44,40 days,Pending,4.4/5.0
8831,"Wood, Abbott and Conley",LATAM,Barcode Scanners,18584.75,32 days,Active,4.0/5.0
8832,"Moon, Taylor and Mejia",LATAM,Shipping Containers,12975.22,20 days,Inactive,2.8/5.0
8833,Clark and Sons,EU,Barcode Scanners,12188.68,26 days,Pending,3.2/5.0
8834,Gonzalez-Herrera,LATAM,Pallet Jacks,2030.31,19 days,Inactive,4.2/5.0
8835,Smith Group,EU,Conveyor Belts,13909.38,11 days,Active,4.6/5.0
8836,Knox-Schmitt,LATAM,Forklifts,10490.96,32 days,Pending,4.2/5.0
8837,"Walters, Coleman and Vargas",LATAM,Conveyor Belts,2764.82,24 days,Pending,4.1/5.0
8838,Norris-West,LATAM,Pallet Jacks,6507.76,21 days,Active,3.9/5.0
8839,"Duncan, Vega and Castillo",APAC,Forklifts,6931.76,37 days,Pending,3.8/5.0
8840,"Stafford, Pena and Brown",NA,Shipping Containers,16375.47,28 days,Pending,4.4/5.0
8841,"Fuller, Mills and Jones",EU,Barcode Scanners,7077.18,28 days,Pending,4.4/5.0
8842,Arnold-Sharp,EU,Pallet Jacks,11673.93,29 days,Active,4.3/5.0
8843,Gutierrez-Nash,EU,Conveyor Belts,4757.68,37 days,Pending,4.4/5.0
8844,Franklin PLC,NA,Pallet Jacks,8147.24,28 days,Active,4.2/5.0
8845,Hayes Ltd,EU,Pallet Jacks,2338.19,22 days,Active,3.4/5.0
8846,Roberts Group,MEA,Shipping Containers,4400.71,8 days,Inactive,3.7/5.0
8847,"Burgess, Duncan and Jones",APAC,Conveyor Belts,9057.9,17 days,Pending,3.4/5.0
8848,James LLC,LATAM,Conveyor Belts,14767.33,29 days,Pending,4.0/5.0
8849,Reyes Inc,LATAM,Pallet Jacks,4928.08,8 days,Pending,3.5/5.0
8850,"Jackson, Manning and Cook",LATAM,Shipping Containers,2432.61,13 days,Inactive,2.9/5.0
8851,Walton-Knapp,APAC,Pallet Jacks,10717.1,29 days,Inactive,3.6/5.0
8852,"Manning, Brady and Carr",EU,Forklifts,2820.15,24 days,Pending,4.4/5.0
8853,"Simmons, Davis and Palmer",NA,Shipping Containers,12371.68,12 days,Inactive,3.1/5.0
8854,Robertson-Ellis,APAC,Barcode Scanners,14994.43,32 days,Inactive,4.1/5.0
8855,Benson-Madden,LATAM,Conveyor Belts,12096.54,9 days,Pending,5.0/5.0
8856,Williams-Sosa,APAC,Forklifts,11736.05,26 days,Pending,4.5/5.0
8857,Ward-Randolph,LATAM,Conveyor Belts,15986.36,8 days,Pending,3.3/5.0
8858,Odom Ltd,LATAM,Pallet Jacks,128.27,23 days,Pending,4.3/5.0
8859,"Cook, Haynes and Molina",APAC,Forklifts,547.18,5 days,Pending,4.5/5.0
8860,Combs Ltd,EU,Pallet Jacks,6900.71,12 days,Inactive,3.7/5.0
8861,"Wallace, Howell and Keller",APAC,Barcode Scanners,10362.07,10 days,Pending,4.0/5.0
8862,"Powell, Peterson and Watson",MEA,Barcode Scanners,11258.83,25 days,Active,4.5/5.0
8863,Taylor-Dixon,EU,Conveyor Belts,17958.95,7 days,Active,3.8/5.0
8864,Vega-Rodriguez,EU,Barcode Scanners,15732.75,16 days,Pending,3.6/5.0
8865,Fox-Randolph,EU,Forklifts,4101.28,15 days,Inactive,4.9/5.0
8866,"Smith, Brown and Gaines",LATAM,Forklifts,4700.93,22 days,Pending,4.1/5.0
8867,Mcgrath PLC,EU,Shipping Containers,17806.83,27 days,Active,3.8/5.0
8868,Mitchell Group,NA,Pallet Jacks,16699.95,24 days,Inactive,4.9/5.0
8869,Benson-Hughes,NA,Pallet Jacks,8930.55,18 days,Inactive,3.5/5.0
8870,Smith LLC,EU,Conveyor Belts,18722.43,36 days,Inactive,4.4/5.0
8871,"Ayala, Mcdonald and Wallace",LATAM,Forklifts,12265.98,11 days,Active,2.5/5.0
8872,Orr-Mack,APAC,Barcode Scanners,5994.12,12 days,Inactive,2.6/5.0
8873,Hernandez-Thompson,LATAM,Conveyor Belts,11504.3,34 days,Inactive,3.3/5.0
8874,Smith and Sons,EU,Conveyor Belts,12927.2,14 days,Pending,4.7/5.0
8875,"Gonzales, Kirk and Wilson",EU,Conveyor Belts,4666.56,5 days,Inactive,3.2/5.0
8876,Holmes-Golden,LATAM,Shipping Containers,14887.7,37 days,Inactive,2.9/5.0
8877,Jackson-Norman,APAC,Barcode Scanners,9348.48,18 days,Pending,2.5/5.0
8878,"Daugherty, Jones and Perkins",MEA,Forklifts,12975.59,21 days,Inactive,4.5/5.0
8879,Ramos-Gray,LATAM,Barcode Scanners,8232.57,10 days,Inactive,4.9/5.0
8880,Roy-Martin,LATAM,Conveyor Belts,11705.34,10 days,Active,3.7/5.0
8881,Bridges Inc,NA,Shipping Containers,12745.29,18 days,Inactive,4.1/5.0
8882,Allison Group,NA,Pallet Jacks,16892.2,30 days,Active,4.2/5.0
8883,Austin Group,EU,Forklifts,8579.36,19 days,Pending,2.8/5.0
8884,"Thomas, Moore and Mcdonald",MEA,Forklifts,16770.63,24 days,Inactive,4.9/5.0
8885,"Marshall, Howard and Lewis",EU,Shipping Containers,10095.35,24 days,Pending,4.9/5.0
8886,Tucker LLC,LATAM,Conveyor Belts,12583.55,40 days,Pending,2.7/5.0
8887,"Robinson, Patton and Stout",LATAM,Conveyor Belts,13307.36,38 days,Active,4.6/5.0
8888,Shah PLC,MEA,Shipping Containers,835.94,8 days,Inactive,2.5/5.0
8889,Thompson and Sons,LATAM,Pallet Jacks,19845.12,6 days,Inactive,3.4/5.0
8890,Rogers Inc,EU,Pallet Jacks,5008.78,30 days,Inactive,4.9/5.0
8891,"Gonzalez, Patton and Goodman",APAC,Pallet Jacks,9925.23,36 days,Active,4.7/5.0
8892,Allen Group,LATAM,Barcode Scanners,16781.41,28 days,Pending,3.5/5.0
8893,Brewer PLC,LATAM,Forklifts,6347.92,34 days,Inactive,4.4/5.0
8894,"Schmidt, Boyle and Garrett",MEA,Barcode Scanners,8402.22,11 days,Pending,3.9/5.0
