Supplier ID,Name,Region,Material,Price per Unit (USD),Lead Time,Status,Rating
6577,Mccullough LLC,APAC,Ball Bearings,494.36,7 days,Pending,4.7/5.0
6578,"Torres, Turner and Nichols",APAC,Ball Bearings,2354.84,15 days,Active,3.9/5.0
6579,"Allen, Patterson and Sanchez",NA,Hydraulic Pumps,4295.68,34 days,Inactive,4.3/5.0
6580,Smith Group,NA,Ball Bearings,7579.58,33 days,Active,2.5/5.0
6581,Clark and Sons,APAC,Hydraulic Pumps,2614.92,14 days,Pending,3.1/5.0
6582,Navarro Inc,MEA,Aluminum Sheets,7588.44,39 days,Pending,4.7/5.0
6583,"Nelson, Graham and Barnes",LATAM,Aluminum Sheets,7147.58,8 days,Pending,2.9/5.0
6584,Williams and Sons,LATAM,CNC Machine Parts,703.33,34 days,Inactive,4.8/5.0
6585,Martin-Marsh,EU,CNC Machine Parts,7140.17,12 days,Active,3.7/5.0
6586,Bean LLC,NA,Aluminum Sheets,6401.28,23 days,Inactive,4.9/5.0
6587,Shah-Joseph,NA,Industrial Lubricants,4607.79,39 days,Inactive,2.6/5.0
6588,Vasquez LLC,LATAM,Industrial Lubricants,3211.04,31 days,Inactive,3.9/5.0
6589,"Wells, Parker and Jones",MEA,CNC Machine Parts,4242.89,33 days,Active,3.5/5.0
6590,Mcbride-Fuentes,APAC,Industrial Lubricants,6027.58,20 days,Inactive,2.7/5.0
6591,Cook and Sons,NA,Hydraulic Pumps,8828.73,5 days,Inactive,4.1/5.0
6592,Anderson-Morgan,EU,Aluminum Sheets,1045.79,16 days,Inactive,4.4/5.0
6593,"Mack, Hendrix and Howell",APAC,Industrial Lubricants,8773.88,31 days,Pending,4.6/5.0
6594,Carey-Phillips,NA,CNC Machine Parts,5456.81,6 days,Inactive,3.0/5.0
6595,"Livingston, Sellers and Lloyd",MEA,CNC Machine Parts,9082.87,11 days,Inactive,3.8/5.0
6596,Reed Group,NA,Hydraulic Pumps,3193.2,10 days,Pending,3.6/5.0
6597,Simpson-Harmon,NA,CNC Machine Parts,2424.03,10 days,Pending,2.8/5.0
6598,"Clayton, Smith and Peterson",MEA,Industrial Lubricants,2639.02,13 days,Pending,5.0/5.0
6599,"Cochran, Daniels and Casey",LATAM,Industrial Lubricants,3522.59,38 days,Pending,4.0/5.0
6600,Washington-Pierce,APAC,Aluminum Sheets,4810.4,6 days,Pending,3.8/5.0
6601,Miller Group,APAC,Hydraulic Pumps,1203.99,40 days,Pending,2.9/5.0
6602,James Group,LATAM,Hydraulic Pumps,7897.5,39 days,Active,4.0/5.0
6603,Ramirez and Sons,MEA,Ball Bearings,7049.31,12 days,Active,3.0/5.0
6604,Cole Group,EU,CNC Machine Parts,3814.03,32 days,Pending,4.0/5.0
6605,Edwards-Valencia,NA,Hydraulic Pumps,1715.82,10 days,Pending,3.4/5.0
6606,Simmons-Walker,MEA,Ball Bearings,1661.38,10 days,Pending,2.7/5.0
6607,West-Griffin,APAC,CNC Machine Parts,783.87,11 days,Pending,4.1/5.0
6608,Brown LLC,APAC,Ball Bearings,941.34,15 days,Active,2.8/5.0
6609,Morales-Dean,NA,Hydraulic Pumps,5591.31,18 days,Pending,3.5/5.0
6610,Olson-Berry,NA,Hydraulic Pumps,3838.78,12 days,Active,4.5/5.0
6611,Lopez-Miller,LATAM,Hydraulic Pumps,8238.52,36 days,Pending,4.6/5.0
6612,"Simmons, Turner and Smith",EU,Ball Bearings,1828.49,33 days,Inactive,4.9/5.0
6613,Ward-Gutierrez,NA,Hydraulic Pumps,2350.75,40 days,Pending,3.3/5.0
6614,Johnson LLC,MEA,Aluminum Sheets,3180.55,23 days,Active,3.1/5.0
6615,"Walton, Bullock and Harvey",MEA,CNC Machine Parts,9869.3,27 days,Pending,4.3/5.0
6616,"Bryant, Poole and Kemp",APAC,Hydraulic Pumps,9071.03,36 days,Active,2.9/5.0
6617,Adams-Brown,NA,Hydraulic Pumps,3942.64,7 days,Inactive,3.0/5.0
6618,Lee LLC,EU,Industrial Lubricants,7602.46,36 days,Inactive,4.2/5.0
6619,"Martin, Hunt and Woods",NA,Industrial Lubricants,771.4,28 days,Pending,3.9/5.0
6620,"Osborne, Morris and Phelps",EU,CNC Machine Parts,1337.54,38 days,Pending,3.8/5.0
6621,Cox LLC,LATAM,Ball Bearings,1930.47,5 days,Pending,2.7/5.0
6622,"Brown, Hall and Gordon",MEA,Ball Bearings,9597.84,39 days,Pending,2.9/5.0
6623,Ramsey and Sons,APAC,Ball Bearings,2068.95,5 days,Active,4.8/5.0
6624,Nguyen-White,LATAM,Ball Bearings,8933.05,36 days,Inactive,3.2/5.0
6625,Jimenez LLC,LATAM,Industrial Lubricants,243.1,17 days,Active,2.8/5.0
6626,Chavez-Moore,MEA,CNC Machine Parts,8592.35,39 days,Active,4.4/5.0
6627,"Montoya, Reed and Davis",NA,Hydraulic Pumps,2246.44,16 days,Inactive,3.2/5.0
6628,"Suarez, Rodriguez and Hunt",EU,Ball Bearings,8892.22,18 days,Pending,4.1/5.0
6629,Allen-Miller,MEA,Industrial Lubricants,6390.5,22 days,Inactive,4.8/5.0
6630,"Brooks, Green and Brown",MEA,Ball Bearings,4597.85,31 days,Active,3.7/5.0
6631,Harris Group,EU,Aluminum Sheets,4169.17,14 days,Pending,4.0/5.0
6632,"Williamson, Pittman and Nunez",APAC,Ball Bearings,6341.63,19 days,Pending,3.5/5.0
6633,Johnson-Proctor,APAC,CNC Machine Parts,3467.28,29 days,Active,4.2/5.0
6634,Day-Williams,LATAM,Industrial Lubricants,163.12,7 days,Active,3.2/5.0
6635,"Tanner, Scott and Gomez",APAC,Aluminum Sheets,5001.26,23 days,Active,3.7/5.0
6636,Smith LLC,APAC,CNC Machine Parts,2641.32,6 days,Active,4.2/5.0
6637,Andrews LLC,EU,CNC Machine Parts,2773.47,7 days,Active,5.0/5.0
6638,Williams PLC,MEA,Hydraulic Pumps,5672.01,25 days,Active,4.5/5.0
6639,"Hughes, Tyler and Henderson",APAC,Hydraulic Pumps,9974.57,40 days,Inactive,3.9/5.0
6640,Wright Group,MEA,CNC Machine Parts,2080.95,6 days,Pending,4.4/5.0
6641,Morris and Sons,APAC,Hydraulic Pumps,7594.01,40 days,Inactive,3.9/5.0
6642,"Krueger, Roberson and Gibson",NA,Industrial Lubricants,6752.69,24 days,Pending,4.8/5.0
6643,Martin-Walker,MEA,Aluminum Sheets,4276.37,29 days,Inactive,2.9/5.0
6644,Graham-Cruz,EU,Aluminum Sheets,4412.22,32 days,Active,3.8/5.0
6645,Walters-Weber,APAC,CNC Machine Parts,3745.6,40 days,Pending,4.9/5.0
6646,Fisher LLC,APAC,Hydraulic Pumps,7495.5,20 days,Active,4.5/5.0
6647,Walls-Obrien,LATAM,Ball Bearings,1510.57,19 days,Active,2.8/5.0
6648,Patterson-Garcia,MEA,Aluminum Sheets,1383.0,17 days,Pending,4.2/5.0
6649,"Robinson, Lee and Perez",LATAM,Aluminum Sheets,7841.97,7 days,Inactive,4.4/5.0
6650,Larson-Hall,APAC,Hydraulic Pumps,7850.76,25 days,Pending,4.7/5.0
6651,Adams Inc,NA,CNC Machine Parts,3068.07,15 days,Pending,4.9/5.0
6652,Cunningham-Clark,EU,Aluminum Sheets,1762.52,17 days,Inactive,3.2/5.0
6653,"Ruiz, Smith and Small",EU,Industrial Lubricants,3838.29,25 days,Inactive,4.8/5.0
6654,"Carey, Martinez and Moore",NA,CNC Machine Parts,560.57,28 days,Inactive,3.9/5.0
6655,"Poole, Mckinney and Lloyd",EU,Aluminum Sheets,4768.55,12 days,Inactive,4.1/5.0
6656,"Garcia, Little and Griffin",LATAM,Hydraulic Pumps,2863.11,7 days,Pending,2.9/5.0
6657,Jordan LLC,APAC,Aluminum Sheets,659.84,25 days,Pending,3.8/5.0
6658,Williamson Inc,LATAM,Industrial Lubricants,1117.17,20 days,Pending,2.7/5.0
6659,Adkins PLC,LATAM,Hydraulic Pumps,960.51,7 days,Inactive,2.8/5.0
6660,Jones PLC,NA,Aluminum Sheets,831.86,13 days,Inactive,2.6/5.0
6661,Rhodes-Lewis,APAC,Industrial Lubricants,3332.26,14 days,Active,3.6/5.0
6662,Russell PLC,NA,Industrial Lubricants,2528.17,31 days,Inactive,3.8/5.0
6663,Warren-Hunt,MEA,Industrial Lubricants,9642.22,28 days,Inactive,4.9/5.0
6664,"Barr, Jacobs and Lee",LATAM,Aluminum Sheets,6085.78,29 days,Active,3.1/5.0
6665,Reese PLC,NA,Ball Bearings,7312.76,37 days,Pending,4.3/5.0
6666,Barry-Reed,APAC,Hydraulic Pumps,1799.47,11 days,Inactive,2.8/5.0
6667,Diaz Inc,MEA,Industrial Lubricants,8841.98,24 days,Inactive,2.7/5.0
6668,Rodriguez-Leonard,EU,Ball Bearings,3416.59,11 days,Active,4.5/5.0
6669,Bell-Barnett,MEA,Aluminum Sheets,9807.01,22 days,Inactive,4.8/5.0
6670,Clark-Becker,LATAM,Hydraulic Pumps,5039.82,35 days,Pending,4.3/5.0
6671,"Edwards, Ingram and Brown",LATAM,Hydraulic Pumps,8365.32,31 days,Active,2.7/5.0
6672,Warner-Palmer,LATAM,Industrial Lubricants,278.85,10 days,Active,3.1/5.0
6673,Montgomery Inc,EU,Hydraulic Pumps,9750.25,9 days,Active,4.4/5.0
6674,"Roberts, Ramirez and Marshall",NA,Industrial Lubricants,4284.95,18 days,Active,3.3/5.0
6675,Wallace PLC,NA,Aluminum Sheets,1334.6,22 days,Inactive,3.4/5.0
6676,"Cox, Newman and Wagner",EU,CNC Machine Parts,8434.38,23 days,Inactive,3.8/5.0
6677,Powell-Hancock,NA,Aluminum Sheets,4514.67,30 days,Active,4.0/5.0
6678,Anderson-Macias,NA,CNC Machine Parts,2515.11,37 days,Active,2.7/5.0
6679,Soto-Lozano,LATAM,CNC Machine Parts,4046.28,30 days,Active,4.3/5.0
6680,Brown LLC,APAC,Hydraulic Pumps,3062.96,15 days,Pending,3.4/5.0
6681,Watson-Gray,EU,Industrial Lubricants,3769.47,16 days,Inactive,3.4/5.0
6682,"Young, Montes and Davis",EU,Hydraulic Pumps,833.17,20 days,Active,4.7/5.0
6683,Hall Group,EU,Hydraulic Pumps,3809.8,21 days,Inactive,4.4/5.0
6684,Cole LLC,LATAM,Ball Bearings,2835.4,18 days,Inactive,3.1/5.0
6685,Bailey PLC,APAC,Hydraulic Pumps,5999.18,13 days,Inactive,3.3/5.0
6686,"Hardin, Harris and Hernandez",MEA,Hydraulic Pumps,1413.16,13 days,Inactive,4.5/5.0
6687,"Ortiz, Hickman and Ryan",NA,Aluminum Sheets,8424.75,15 days,Active,4.4/5.0
6688,Cruz Inc,EU,Hydraulic Pumps,4878.63,11 days,Pending,3.2/5.0
6689,Harding-Kane,EU,Hydraulic Pumps,3209.92,10 days,Inactive,4.9/5.0
6690,Gonzales-Hunt,APAC,Aluminum Sheets,4064.71,14 days,Inactive,3.3/5.0
6691,Hall-Gordon,MEA,CNC Machine Parts,1208.06,26 days,Inactive,4.5/5.0
6692,Jimenez-Escobar,NA,Hydraulic Pumps,922.83,37 days,Active,3.7/5.0
6693,"Anderson, Chen and Peterson",APAC,Ball Bearings,9984.63,10 days,Active,3.7/5.0
6694,"Mclaughlin, Perry and Snyder",APAC,Ball Bearings,570.32,20 days,Inactive,3.8/5.0
6695,"Preston, Williams and Coleman",EU,CNC Machine Parts,7094.82,23 days,Active,2.8/5.0
6696,Jones and Sons,MEA,Ball Bearings,334.7,24 days,Inactive,3.4/5.0
6697,Cabrera Inc,EU,Hydraulic Pumps,7324.22,10 days,Inactive,3.6/5.0
6698,"Burnett, Carpenter and Smith",NA,Hydraulic Pumps,1996.79,9 days,Inactive,4.2/5.0
6699,"Ho, Mejia and Rosario",LATAM,Industrial Lubricants,5553.51,30 days,Pending,4.8/5.0
6700,"Coleman, Davis and Sanchez",LATAM,CNC Machine Parts,3403.38,16 days,Active,4.6/5.0
6701,"Paul, Pruitt and Kline",NA,Aluminum Sheets,6299.86,34 days,Pending,3.8/5.0
6702,Rodriguez-Young,NA,Hydraulic Pumps,2254.51,38 days,Active,4.4/5.0
6703,"Chapman, Hull and Valdez",EU,Hydraulic Pumps,3908.91,7 days,Pending,2.6/5.0
6704,Wang-Johnson,EU,Industrial Lubricants,5334.1,25 days,Active,3.7/5.0
6705,Gentry-Sexton,MEA,Ball Bearings,9337.7,21 days,Inactive,2.9/5.0
6706,West-Wilson,LATAM,Aluminum Sheets,6989.95,17 days,Active,4.6/5.0
6707,Bonilla Ltd,EU,Industrial Lubricants,463.22,29 days,Inactive,4.1/5.0
6708,"Neal, Noble and Martinez",EU,Ball Bearings,7570.85,6 days,Active,4.8/5.0
6709,Johnson PLC,NA,CNC Machine Parts,1019.19,28 days,Active,2.8/5.0
6710,Rodriguez LLC,MEA,Hydraulic Pumps,3100.33,18 days,Pending,2.6/5.0
6711,"Carr, Barton and Reilly",NA,CNC Machine Parts,6695.62,17 days,Inactive,3.1/5.0
6712,Davis PLC,MEA,Hydraulic Pumps,7162.39,15 days,Active,3.1/5.0
6713,Martin-Lee,MEA,CNC Machine Parts,3547.8,39 days,Pending,3.9/5.0
6714,Wright Group,MEA,Ball Bearings,6445.06,37 days,Pending,4.7/5.0
6715,Williams-Vazquez,LATAM,Ball Bearings,1735.29,25 days,Pending,4.3/5.0
6716,"Myers, Kelley and Johnson",LATAM,Aluminum Sheets,1319.04,10 days,Inactive,3.4/5.0
6717,Chavez-Duran,NA,CNC Machine Parts,1449.57,10 days,Active,4.7/5.0
6718,Allen-Carlson,LATAM,Industrial Lubricants,2371.95,33 days,Active,4.0/5.0
6719,Holland-Butler,EU,Industrial Lubricants,1689.24,10 days,Pending,2.7/5.0
6720,Barnes-Edwards,MEA,CNC Machine Parts,5951.0,30 days,Pending,3.3/5.0
6721,"Garcia, Sweeney and Smith",MEA,CNC Machine Parts,7559.45,37 days,Active,4.5/5.0
6722,"West, Taylor and Smith",LATAM,Industrial Lubricants,1398.53,33 days,Pending,4.5/5.0
6723,Ruiz-Medina,APAC,Hydraulic Pumps,1046.63,25 days,Pending,3.2/5.0
6724,"Meadows, Graham and Hanson",MEA,Aluminum Sheets,8772.06,28 days,Pending,3.0/5.0
6725,Murray-Diaz,LATAM,Hydraulic Pumps,5521.4,33 days,Inactive,4.0/5.0
6726,"Patel, Simmons and Freeman",EU,Industrial Lubricants,2461.45,32 days,Inactive,4.1/5.0
6727,Bishop-Pope,APAC,CNC Machine Parts,3548.2,7 days,Pending,3.4/5.0
6728,Fletcher LLC,APAC,Ball Bearings,228.43,33 days,Pending,3.1/5.0
6729,"Cardenas, Smith and Cross",EU,Aluminum Sheets,1518.83,12 days,Inactive,2.8/5.0
6730,"Palmer, Heath and Barnes",NA,Ball Bearings,8308.48,8 days,Inactive,3.9/5.0
6731,Holt and Sons,APAC,Aluminum Sheets,261.67,15 days,Active,3.9/5.0
6732,Fleming and Sons,NA,Hydraulic Pumps,4961.87,19 days,Inactive,3.3/5.0
6733,"Adams, Wyatt and Scott",LATAM,Hydraulic Pumps,9942.19,10 days,Pending,2.7/5.0
6734,"Sims, Wilson and Flores",MEA,Industrial Lubricants,8984.77,39 days,Active,2.6/5.0
6735,Wilcox Ltd,LATAM,Ball Bearings,7509.23,7 days,Pending,3.6/5.0
6736,Mcknight-Molina,EU,CNC Machine Parts,9276.74,28 days,Active,3.9/5.0
6737,Walker PLC,LATAM,Ball Bearings,8018.35,18 days,Active,3.4/5.0
6738,Lewis Ltd,EU,Aluminum Sheets,3767.24,32 days,Inactive,4.7/5.0
6739,Williams Group,LATAM,Aluminum Sheets,6597.79,8 days,Inactive,2.5/5.0
6740,Cruz-Jackson,LATAM,Ball Bearings,4600.7,31 days,Inactive,4.4/5.0
6741,Browning-Cole,APAC,Industrial Lubricants,3707.69,22 days,Active,2.8/5.0
6742,Grimes-Dunn,NA,Aluminum Sheets,5733.55,6 days,Active,2.8/5.0
6743,Moore-Wright,NA,CNC Machine Parts,4114.72,28 days,Active,3.7/5.0
6744,Aguirre-Andrews,MEA,Industrial Lubricants,1910.16,6 days,Active,4.2/5.0
6745,"Kramer, Bennett and Williams",APAC,Aluminum Sheets,795.99,9 days,Active,4.3/5.0
6746,Kelly-Warren,APAC,Aluminum Sheets,6312.52,27 days,Active,4.9/5.0
6747,Byrd-Pugh,NA,Hydraulic Pumps,4146.28,26 days,Pending,4.2/5.0
6748,"Vaughn, Johnson and Murillo",LATAM,CNC Machine Parts,9394.41,13 days,Inactive,4.3/5.0
6749,Espinoza PLC,MEA,Aluminum Sheets,3178.08,8 days,Pending,4.6/5.0
6750,"Jacobs, Wiggins and Blake",APAC,Ball Bearings,7615.72,32 days,Inactive,2.6/5.0
6751,Mcmahon-Norris,APAC,CNC Machine Parts,3089.11,9 days,Active,4.1/5.0
6752,Marsh-Martinez,MEA,Industrial Lubricants,932.76,24 days,Pending,3.8/5.0
6753,"Joyce, Thompson and Smith",EU,Ball Bearings,7402.38,36 days,Active,4.1/5.0
6754,Gill Ltd,NA,Hydraulic Pumps,9277.81,18 days,Active,4.2/5.0
6755,Cherry-Huber,LATAM,Aluminum Sheets,5063.22,22 days,Pending,3.3/5.0
6756,"Dunn, Fitzgerald and Johnson",NA,Aluminum Sheets,1829.75,29 days,Active,4.5/5.0
6757,Love and Sons,MEA,Ball Bearings,163.04,34 days,Active,4.1/5.0
6758,Turner Ltd,APAC,Hydraulic Pumps,4462.38,34 days,Active,4.1/5.0
6759,Parker-Johnson,EU,Industrial Lubricants,7907.62,39 days,Active,3.3/5.0
6760,Wilson-Kane,APAC,Industrial Lubricants,5423.59,20 days,Active,3.4/5.0
6761,Herrera and Sons,MEA,Industrial Lubricants,811.03,25 days,Active,3.0/5.0
6762,Young and Sons,MEA,Ball Bearings,8931.96,32 days,Active,3.8/5.0
6763,Nelson Ltd,MEA,Hydraulic Pumps,3134.09,29 days,Pending,4.9/5.0
6764,Gordon and Sons,APAC,Aluminum Sheets,7501.42,19 days,Inactive,3.1/5.0
6765,Cooper-Beck,NA,Aluminum Sheets,5650.07,27 days,Pending,5.0/5.0
6766,Blankenship-Frank,APAC,Ball Bearings,7679.05,17 days,Inactive,3.0/5.0
6767,"Smith, Martin and Quinn",EU,Ball Bearings,8403.51,10 days,Inactive,3.6/5.0
6768,Schultz-Anderson,MEA,Hydraulic Pumps,3664.48,23 days,Inactive,4.8/5.0
6769,"Murphy, Davis and Baker",EU,CNC Machine Parts,2243.72,17 days,Active,3.7/5.0
6770,"Rogers, Diaz and Ellis",EU,CNC Machine Parts,8536.47,39 days,Pending,4.0/5.0
6771,Fisher PLC,EU,Industrial Lubricants,3825.79,14 days,Pending,3.9/5.0
6772,"Williams, Watson and Bell",LATAM,Hydraulic Pumps,1588.44,7 days,Pending,4.8/5.0
6773,Stewart-Fields,MEA,Aluminum Sheets,6298.66,21 days,Inactive,3.3/5.0
6774,"Taylor, Anderson and Smith",APAC,CNC Machine Parts,840.57,17 days,Pending,2.6/5.0
6775,"Lindsey, Walton and Lee",EU,CNC Machine Parts,947.52,30 days,Active,3.1/5.0
6776,Johnson and Sons,LATAM,Ball Bearings,4906.98,22 days,Active,2.7/5.0
6777,Green-Carter,NA,Ball Bearings,3647.21,22 days,Pending,2.9/5.0
6778,Kim PLC,LATAM,Industrial Lubricants,6192.99,39 days,Pending,3.5/5.0
6779,Becker Group,NA,CNC Machine Parts,2767.41,31 days,Inactive,4.4/5.0
6780,Moore-Wilson,EU,CNC Machine Parts,1677.75,9 days,Active,4.7/5.0
6781,Douglas-Johnson,APAC,Industrial Lubricants,1514.65,30 days,Pending,4.7/5.0
6782,Spencer-Hurley,EU,CNC Machine Parts,9487.55,36 days,Active,3.2/5.0
6783,Nelson-Martinez,LATAM,Ball Bearings,8528.66,20 days,Inactive,3.7/5.0
6784,Hayes LLC,MEA,Ball Bearings,5788.34,34 days,Active,3.7/5.0
6785,"Moss, Bennett and Mejia",MEA,Ball Bearings,502.4,10 days,Pending,2.7/5.0
6786,"Roberts, Jacobs and Jones",EU,Hydraulic Pumps,9984.06,31 days,Inactive,4.3/5.0
6787,Daniels Group,EU,Hydraulic Pumps,2684.4,12 days,Pending,3.9/5.0
6788,Marshall LLC,NA,Ball Bearings,6945.57,21 days,Pending,4.3/5.0
6789,Jennings-Estrada,EU,CNC Machine Parts,9410.31,37 days,Active,3.2/5.0
6790,"Coleman, Fisher and Jones",MEA,Hydraulic Pumps,3518.95,16 days,Inactive,3.9/5.0
6791,"Wolf, Warren and Olsen",LATAM,Ball Bearings,3449.98,15 days,Pending,2.7/5.0
6792,Bautista and Sons,LATAM,Industrial Lubricants,3171.52,31 days,Inactive,3.4/5.0
6793,Buck-Morris,MEA,Ball Bearings,4695.82,15 days,Inactive,4.7/5.0
6794,Martin Group,LATAM,Aluminum Sheets,3127.8,18 days,Active,3.8/5.0
6795,Singh-Herring,LATAM,Ball Bearings,1090.81,8 days,Inactive,4.7/5.0
6796,Allen-Hawkins,NA,CNC Machine Parts,683.38,25 days,Pending,2.7/5.0
6797,Taylor-Mcdonald,NA,Industrial Lubricants,4865.95,33 days,Pending,4.7/5.0
6798,Taylor-Sims,EU,Hydraulic Pumps,4817.13,26 days,Pending,3.3/5.0
6799,"Kelly, Hansen and Charles",LATAM,Ball Bearings,6581.27,40 days,Inactive,4.3/5.0
6800,"Greene, Mcgee and Taylor",EU,Hydraulic Pumps,2833.25,22 days,Pending,3.7/5.0
6801,"Mccullough, Kirby and Elliott",EU,Ball Bearings,2603.73,32 days,Active,3.2/5.0
6802,Smith Ltd,MEA,Hydraulic Pumps,8761.22,19 days,Active,3.6/5.0
6803,"Meyer, Hill and Parker",APAC,CNC Machine Parts,6126.22,38 days,Inactive,3.9/5.0
6804,Richardson PLC,EU,CNC Machine Parts,2433.83,36 days,Inactive,4.5/5.0
6805,Horne PLC,LATAM,CNC Machine Parts,1791.36,20 days,Active,3.2/5.0
6806,White-Ramos,EU,Ball Bearings,3589.08,5 days,Pending,4.4/5.0
6807,Walls Inc,LATAM,Industrial Lubricants,3612.98,37 days,Pending,3.4/5.0
6808,Tran-Miller,LATAM,CNC Machine Parts,2665.93,40 days,Inactive,3.8/5.0
6809,"Harris, Gonzalez and Lucero",LATAM,CNC Machine Parts,161.08,28 days,Pending,4.0/5.0
6810,"Ramirez, Mckenzie and Sloan",NA,Industrial Lubricants,1256.62,21 days,Active,3.4/5.0
6811,"Bass, Gutierrez and Smith",EU,Hydraulic Pumps,2501.21,34 days,Inactive,4.7/5.0
6812,Spears LLC,LATAM,Industrial Lubricants,8955.09,20 days,Inactive,3.6/5.0
6813,Ward-Chavez,LATAM,Ball Bearings,7157.94,7 days,Inactive,2.8/5.0
6814,"Burns, Walls and Perez",LATAM,CNC Machine Parts,285.53,30 days,Pending,3.8/5.0
6815,Wilson-Smith,NA,CNC Machine Parts,6128.04,38 days,Pending,3.7/5.0
6816,Parrish-Banks,EU,Aluminum Sheets,3835.32,5 days,Active,2.7/5.0
6817,"Ross, Silva and Berry",EU,Hydraulic Pumps,5028.1,18 days,Inactive,4.0/5.0
6818,Hall-Garrett,EU,Hydraulic Pumps,8126.21,5 days,Inactive,4.4/5.0
6819,Wong and Sons,LATAM,Industrial Lubricants,5400.86,15 days,Active,4.3/5.0
6820,Pena-Combs,LATAM,Hydraulic Pumps,8017.36,7 days,Inactive,4.8/5.0
6821,Velasquez-Perez,LATAM,Industrial Lubricants,8681.9,32 days,Inactive,4.9/5.0
6822,"Henderson, Shelton and Greer",NA,Aluminum Sheets,8269.03,29 days,Inactive,3.5/5.0
6823,"Coffey, Chavez and Schmidt",NA,Ball Bearings,2974.85,12 days,Pending,4.3/5.0
6824,Richard Ltd,APAC,Ball Bearings,2089.91,31 days,Inactive,4.4/5.0
6825,"Galloway, Whitehead and Stewart",NA,CNC Machine Parts,4552.85,10 days,Active,3.8/5.0
6826,"Abbott, Brock and Frazier",NA,CNC Machine Parts,3933.32,39 days,Active,3.0/5.0
6827,Jimenez Ltd,EU,Hydraulic Pumps,148.57,7 days,Inactive,3.3/5.0
6828,Smith Ltd,MEA,Industrial Lubricants,4364.3,40 days,Active,4.1/5.0
6829,Dickerson and Sons,MEA,CNC Machine Parts,8463.86,34 days,Inactive,3.9/5.0
6830,Humphrey LLC,EU,Ball Bearings,6751.85,32 days,Inactive,4.0/5.0
6831,"Peterson, Li and Richards",APAC,Industrial Lubricants,4768.13,38 days,Inactive,3.5/5.0
6832,Delgado and Sons,EU,Industrial Lubricants,5706.94,18 days,Pending,3.9/5.0
6833,"Marsh, Lewis and Butler",APAC,Industrial Lubricants,3054.41,28 days,Pending,3.6/5.0
6834,Thomas-Williams,NA,Industrial Lubricants,8562.2,31 days,Active,4.5/5.0
6835,Rogers LLC,LATAM,Aluminum Sheets,4424.92,27 days,Active,3.2/5.0
6836,"Pena, Potts and Harmon",MEA,Aluminum Sheets,7896.21,38 days,Active,3.4/5.0
6837,"Jacobson, Cross and Elliott",APAC,Ball Bearings,2900.58,15 days,Pending,4.3/5.0
6838,"Mcclure, Young and Johnson",EU,Industrial Lubricants,9849.59,34 days,Pending,4.9/5.0
6839,"Smith, Huynh and Thomas",NA,Aluminum Sheets,5199.32,20 days,Active,2.6/5.0
6840,"Davis, Sanchez and Oconnor",LATAM,Hydraulic Pumps,1376.77,33 days,Active,4.9/5.0
6841,"Mccoy, Finley and Kelly",MEA,Ball Bearings,9637.47,25 days,Inactive,4.6/5.0
6842,Solis Ltd,EU,CNC Machine Parts,1843.66,29 days,Inactive,3.2/5.0
6843,Simmons-Taylor,MEA,Aluminum Sheets,788.25,39 days,Inactive,3.6/5.0
6844,"Cain, Reeves and Walton",APAC,Aluminum Sheets,778.7,11 days,Inactive,3.6/5.0
6845,Keller PLC,LATAM,Aluminum Sheets,9518.93,16 days,Pending,3.3/5.0
6846,Thompson-Griffith,LATAM,Aluminum Sheets,4564.41,19 days,Inactive,3.0/5.0
6847,"Johnson, Lutz and Lloyd",NA,Hydraulic Pumps,7593.97,33 days,Active,4.0/5.0
6848,Chapman-Fox,EU,Industrial Lubricants,5767.13,11 days,Pending,3.8/5.0
6849,"Ford, Horton and Clay",APAC,Hydraulic Pumps,8134.88,23 days,Inactive,4.3/5.0
6850,"Carter, Rivera and Jones",APAC,Aluminum Sheets,4443.28,36 days,Active,2.6/5.0
6851,"Bennett, Stevenson and Chung",LATAM,Aluminum Sheets,4136.27,36 days,Pending,2.8/5.0
6852,Hurley-Vaughan,MEA,Ball Bearings,153.08,26 days,Active,3.9/5.0
6853,"Bell, Miller and Perkins",LATAM,CNC Machine Parts,8403.7,7 days,Inactive,3.1/5.0
6854,"Pittman, Pearson and Harris",EU,CNC Machine Parts,6483.45,27 days,Inactive,3.0/5.0
6855,Pollard-Aguirre,LATAM,CNC Machine Parts,9021.39,8 days,Pending,4.7/5.0
6856,"Robinson, Brown and Osborne",EU,CNC Machine Parts,6146.11,24 days,Active,4.1/5.0
6857,Green LLC,LATAM,Hydraulic Pumps,899.35,23 days,Pending,4.4/5.0
6858,Saunders-Coleman,LATAM,Hydraulic Pumps,9580.29,24 days,Pending,2.5/5.0
6859,"Miller, Guerrero and Fletcher",MEA,Hydraulic Pumps,6590.27,12 days,Pending,3.7/5.0
6860,"Gill, Hines and Flores",MEA,Industrial Lubricants,7115.73,34 days,Active,4.6/5.0
6861,"Gonzalez, Lewis and Clayton",MEA,Ball Bearings,6711.72,23 days,Pending,4.7/5.0
6862,Smith LLC,NA,Aluminum Sheets,7235.2,27 days,Active,2.8/5.0
6863,"Jones, Murphy and Ward",NA,Industrial Lubricants,6064.54,22 days,Inactive,3.3/5.0
6864,Brown and Sons,MEA,Aluminum Sheets,8228.47,36 days,Pending,2.6/5.0
